0.166666666666667,1,29,0,False,2,1.27397260273973,?
0,3,30,0,True,1,1.89041095890411,?
0.0666666666666667,2,41,0,False,2,1.83561643835616,?
0,0,11,0,True,0,1.08219178082192,?
0,0,8,0,False,1,0.698630136986301,?
0,0,8,0,False,0,0.547945205479452,?
0,1,30,3,False,1,2.38356164383562,?
0,1,25,0,False,2,1.52054794520548,?
0.166666666666667,0,12,0,False,1,0.520547945205479,?
0,0,25,0,False,2,1.46575342465753,?
0,0,14,0,False,0,0.671232876712329,?
NaN,0,1,0,False,0,0,?
0.0909090909090909,0,21,0,False,2,1.0958904109589,?
0,0,18,0,False,0,1,?
0,1,6,0,False,0,0.342465753424658,?
0,1,21,0,False,0,1.23287671232877,?
0.25,1,21,0,False,1,0.835616438356164,?
0.166666666666667,1,16,0,False,1,0.643835616438356,?
0,0,14,1,False,1,0.726027397260274,?
0,0,14,0,False,0,1.04109589041096,?
0,0,4,0,False,1,0.342465753424658,?
0,0,8,0,True,1,0.602739726027397,?
0.0833333333333333,0,23,0,False,1,1.34246575342466,?
0,0,15,0,False,0,0.808219178082192,?
0,0,23,0,True,1,1.36986301369863,?
0,0,14,0,True,1,1.32876712328767,?
0,0,23,0,False,3,1.34246575342466,?
0,0,6,0,False,0,0.547945205479452,?
0,0,11,0,False,0,0.575342465753425,?
