0.111111111111111,1,55,0,True,7,1.32558139534884,?
0.0833333333333333,1,22,0,False,2,2.09302325581395,?
0,1,50,0,True,4,2.13953488372093,?
0,2,15,0,False,1,1.18604651162791,?
0,2,23,0,False,2,1.27906976744186,?
0,1,20,0,False,2,0.697674418604651,?
0,2,14,0,False,2,0.674418604651163,?
0,2,28,0,True,3,0.837209302325581,?
NaN,0,3,0,False,0,0,?
0,0,1,0,False,0,0.0930232558139535,?
0,1,41,2,True,2,3.37209302325581,?
0,1,41,2,False,3,3.6046511627907,?
0.0909090909090909,0,39,0,True,3,1.51162790697674,?
0,0,10,0,True,0,0.813953488372093,?
0,0,15,1,False,1,1.81395348837209,?
0,1,28,0,True,1,1.16279069767442,?
0,2,37,2,False,4,2.90697674418605,?
0,1,25,3,False,1,2.58139534883721,?
0,0,14,0,False,1,0.441860465116279,?
0,0,5,0,False,1,0.558139534883721,?
0,0,11,1,False,0,1.67441860465116,?
0,0,7,1,False,1,0.604651162790698,?
0,0,15,1,False,1,1.06976744186047,?
0,0,1,0,False,0,0.116279069767442,?
0.333333333333333,0,7,1,False,1,0.465116279069767,?
0,0,13,0,False,0,1.02325581395349,?
NaN,0,3,0,False,0,0,?
0,1,23,1,False,3,1.67441860465116,?
0.0625,5,59,1,False,6,2.74418604651163,?
0,4,30,0,False,1,1.88372093023256,?
0,0,4,1,False,0,0.627906976744186,?
0,0,9,0,False,1,0.0930232558139535,?
0,0,38,0,True,3,2.04651162790698,?
0,0,12,0,False,2,1.48837209302326,?
0,0,5,0,False,0,0.581395348837209,?
0.166666666666667,2,35,1,True,3,0.697674418604651,?
0,2,39,1,False,0,2.48837209302326,?
0,0,15,0,False,2,0.27906976744186,?
0,0,15,0,False,1,0.86046511627907,?
0,0,13,0,False,1,0.534883720930233,?
0,2,11,0,False,0,1.13953488372093,?
0,3,28,0,True,2,1.65116279069767,?
0,1,15,0,False,1,0.441860465116279,?
0,0,17,0,False,1,1.58139534883721,?
0,0,16,0,True,0,0.441860465116279,?
0,1,12,0,False,1,0.558139534883721,?
0,1,6,0,False,0,0.674418604651163,?
0,0,3,1,False,0,0.511627906976744,?
1,0,6,0,False,1,0.116279069767442,?
0,0,2,0,False,0,0.348837209302326,?
NaN,0,3,0,False,0,0,?
0,0,3,0,False,0,0.302325581395349,?
0.285714285714286,1,28,0,False,3,0.953488372093023,?
0,1,31,0,False,1,2.30232558139535,?
0,0,8,0,False,0,1.18604651162791,?
0,0,5,0,False,0,0.813953488372093,?
0,0,1,0,False,0,0.255813953488372,?
0,0,12,0,False,0,1.76744186046512,?
0,0,4,0,False,0,0.767441860465116,?
0.1,0,16,3,False,1,1.88372093023256,?
0,0,13,0,False,0,0.372093023255814,?
0,0,12,0,False,1,0.13953488372093,?
0,0,2,0,False,0,0.0465116279069767,?
0,0,8,1,False,1,0.534883720930233,?
0,0,6,0,True,0,0.558139534883721,?
0,0,10,0,False,1,1.44186046511628,?
0,0,10,2,False,0,0.744186046511628,?
0,0,2,0,False,0,0.418604651162791,?
0,0,30,0,False,4,0.697674418604651,?
0,0,1,0,False,0,0.0697674418604651,?
0,0,30,2,False,4,2.2093023255814,?
0,0,2,0,False,0,0.372093023255814,?
0,0,32,1,False,3,1.83720930232558,?
0,0,8,1,True,0,0.86046511627907,?
0,0,18,0,False,0,1.02325581395349,?
0,0,24,0,False,3,0.395348837209302,?
0,0,2,0,False,0,0.255813953488372,?
0,0,13,0,False,0,0.534883720930233,?
0,0,1,0,False,0,0.162790697674419,?
0,0,8,0,False,1,0.883720930232558,?
0,0,11,0,False,0,1.06976744186047,?
0,0,11,0,False,1,1.46511627906977,?
0,0,4,0,False,0,1.06976744186047,?
0,0,9,1,False,1,0.813953488372093,?
